3.248263953295059991e+02
3.769472392719168283e+02
4.712867611710036613e+02
3.854770923973889012e+02
5.005505013448635623e+02
2.725664978936907801e+02
2.519907575612927815e+02
7.570748055278064612e+02
3.942835869593533289e+02
6.671285811881353993e+02
3.040842271283109994e+02
3.492045919654756858e+02
3.558342469973360380e+02
2.599642342803930433e+02
3.053202413827334567e+02
5.918620230732707341e+02
3.626006237747895966e+02
1.655052188147953416e+02
4.590821796293224111e+02
2.761912788453527128e+02
3.824242764313661951e+02
2.780127307778357704e+02
3.269718811426757838e+02
3.582035675899703051e+02
5.232942835676005870e+02
5.534513994775911669e+02
5.474266428187341944e+02
4.752905965096297223e+02
3.664714334568003551e+02
4.870032567260850556e+02
3.250425725326937254e+02
3.952406726900875356e+02
5.278282045097964783e+02
4.992075735715150699e+02
3.729199376869371463e+02
3.260945421419531840e+02
2.808689913092189840e+02
2.467912156396900230e+02
5.274084655378595698e+02
5.343707560339803422e+02
2.930595301603140115e+02
5.969784213453161783e+02
2.487332077217401434e+02
1.967615896491890339e+02
5.129763017743047158e+02
1.619788386155998694e+02
4.582719019159870868e+02
4.922158035730811321e+02
2.849167082758563083e+02
4.298294691672624026e+02
4.802150662152664040e+02
2.785165994197977284e+02
3.973343627988900266e+02
4.490366395695143069e+02
5.268555093700412044e+02
4.132324536460165518e+02
3.504154177699194292e+02
6.840140727792374946e+02
5.154437404627540218e+02
3.947889966523686098e+02
4.207827786498522755e+02
4.686435278829814024e+02
5.413248113997967721e+02
5.276257343327416720e+02
6.342479520548866958e+02
3.111647061160723524e+02
6.292273122835562162e+02
3.331227220618609977e+02
3.812618023641102241e+02
5.823634042408828009e+02
4.165397371471873953e+02
2.288767567508981244e+02
3.909190023307777437e+02
3.093693449226008170e+02
4.135668665403482009e+02
6.244979595997242541e+02
2.091799719055604783e+02
4.415222160705258716e+02
4.256512639229605952e+02
4.594480733157176360e+02
1.778480628227597151e+02
2.701260314854158082e+02
3.034059206242203004e+02
3.081595414474253971e+02
5.775444139446371992e+02
4.279239625961310480e+02
5.769298780567446556e+02
3.574876723336784607e+02
4.153710406437230631e+02
5.601516128407436099e+02
4.904496297966822453e+02
3.126751293267151937e+02
4.297352245179687316e+02
5.043669332368083928e+02
3.795206936887104234e+02
3.822250658699978203e+02
3.923969841857157235e+02
3.449175396493950529e+02
5.482350884802747260e+02
4.664328366908713406e+02
